     3.000     2.000     3.000     3.000     2.000     2.000     2.000     2.000     2.000     0.000     1.000     3.000     2.000     2.000     1.000     1.000     2.000     0.000     3.000     0.000     1.000     0.000     1.000     0.000     5.000     3.000     1.204     0.927     0.606     1.178     0.500     0.202     0.411     0.449     0.367     0.253     0.387    -1.108     0.300 1
     3.000     0.000     3.000     0.000     1.000     1.000     2.000     0.000     1.000     0.000     1.000     4.000     0.000     3.000     1.000     2.000     2.000     0.000     3.000     2.000     3.000     1.000     3.000     0.000     5.000     3.000     1.204    -0.385     0.302    -0.039     0.393     0.365     0.416     0.626     0.366     0.735     0.415     0.903     0.259 1
     2.000     1.000     1.000     2.000     2.000     1.000     1.000     2.000     1.000         *         *         *     1.000         *     0.000     1.000     0.000     1.000     2.000     2.000     2.000     1.000     2.000     1.000     5.000     2.000     1.088    -0.681     0.292     0.109     0.343    -0.052     0.704    -1.031     0.445    -0.007     0.413     0.252     0.502 1
     1.000     2.000     3.000     3.000     1.000     1.000     1.000     2.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     2.000     2.000     1.000     2.000     1.000     1.000     2.000     1.000     0.000     5.000     4.000     1.204    -0.130     0.316    -0.909     0.250    -1.371     0.448     0.639     0.366    -0.127     0.417    -1.054     0.295 1
     2.000     2.000     3.000     3.000     2.000     2.000     2.000     2.000     1.000     1.000     2.000     3.000     2.000     2.000     1.000     2.000     2.000     1.000     3.000     2.000     0.000     0.000     1.000     0.000     5.000     2.000     1.204     0.227     0.335     0.485     0.245     0.645     0.394     0.627     0.366     0.724     0.415    -1.610     0.282 1
     3.000     2.000         *     3.000     0.000     0.000     1.000     0.000     1.000     2.000     0.000     0.000     0.000     2.000     2.000     2.000     2.000     0.000     3.000     3.000     0.000     0.000     0.000     0.000     5.000     3.000     1.204     0.978     0.702    -0.880     0.243    -1.035     0.427     1.364     0.498     1.769     0.595    -2.087     0.421 1
     2.000     0.000     1.000     2.000     1.000     1.000     1.000     0.000     1.000     0.000         *         *     0.000     0.000     2.000     2.000     2.000     1.000     2.000     1.000     0.000     0.000     0.000     1.000     3.000     3.000     0.927    -0.788     0.299    -0.531     0.327    -1.757     0.619     1.204     0.434    -0.084     0.416    -1.600     0.270 1
     2.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     2.000     1.000     1.000     3.000     3.000     1.000     0.000     1.000     0.000     5.000     2.000     1.015    -0.952     0.302    -2.230     0.621    -2.204     0.588     0.199     0.375     0.994     0.441    -1.258     0.306 1
     2.000     1.000     2.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     1.000     1.000     1.000     2.000     1.000     2.000     1.000     0.000     3.000     3.000     1.000     0.000     1.000     0.000     3.000     5.000     0.879    -0.526     0.288    -0.962     0.257    -0.512     0.405     0.193     0.374     1.467     0.523    -1.222     0.305 1
     2.000     1.000     2.000     3.000     1.000     1.000     1.000     2.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     2.000     0.000     2.000     1.000     5.000     3.000     1.000    -0.355     0.293    -0.321     0.407    -1.775     0.524    -0.020     0.363    -0.750     0.417     0.091     0.504 1
     3.000     2.000     3.000     3.000     2.000     2.000     2.000     2.000     2.000     1.000     2.000     4.000     3.000     3.000     2.000     2.000     2.000     0.000     3.000     3.000     2.000     1.000     1.000     0.000     5.000     5.000     1.204     1.184     0.731     1.361     0.564     1.522     0.461     1.296     0.469     1.461     0.524    -0.647     0.297 1
     3.000     2.000     3.000     1.000     2.000     1.000     2.000     2.000     1.000     0.000     0.000     0.000     1.000     3.000     2.000     2.000     2.000     1.000     2.000     2.000     2.000     2.000     2.000     0.000     5.000     3.000     1.000     0.232     0.362     0.214     0.303    -0.799     0.419     1.260     0.453     0.121     0.410    -0.291     0.375 1
     3.000     2.000     3.000     3.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     1.000     2.000     2.000     0.000     2.000     1.000     1.000     0.000     0.000     0.000     5.000     3.000     1.204     0.788     0.543    -1.084     0.279    -1.336     0.446     0.685     0.365     0.299     0.398    -1.436     0.300 1
     3.000     2.000     3.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     1.000     1.000     2.000     1.000     1.000     0.000     1.000     2.000     2.000     2.000     1.000     1.000     0.000     4.000     3.000     0.827     0.158     0.352    -0.344     0.396    -0.828     0.415    -0.403     0.320     0.138     0.409    -0.653     0.295 1
     3.000     2.000         *     2.000     1.000     2.000     1.000     1.000     1.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     2.000     1.000     2.000     1.000     1.000     1.000     1.000     1.000     5.000     2.000     1.000     0.188     0.409     0.142     0.311    -1.222     0.439    -0.262     0.311    -0.179     0.417    -0.876     0.277 1
     3.000     2.000     2.000     3.000     0.000     1.000     1.000     2.000     0.000     0.000     1.000     3.000     1.000     2.000     0.000     0.000     2.000     0.000     3.000     2.000     1.000     0.000     0.000     0.000     5.000     2.000     1.000     0.224     0.347    -0.988     0.260    -0.147     0.408    -0.249     0.310     1.053     0.438    -1.441     0.299 1
     3.000     2.000     3.000     3.000     1.000     1.000     1.000     2.000     1.000     0.000     0.000     0.000     0.000     2.000     2.000     0.000     2.000     0.000     3.000     3.000     2.000     1.000     2.000     1.000     5.000     4.000     1.204     0.839     0.566    -0.293     0.414    -1.232     0.455     0.835     0.345     1.310     0.499    -0.124     0.456 1
     3.000     2.000     3.000     3.000     1.000     1.000     1.000     2.000     1.000     1.000     1.000     3.000     2.000     2.000     1.000     1.000     1.000     1.000     2.000     1.000     2.000     1.000     2.000     1.000     5.000     3.000     1.000     0.709     0.512    -0.086     0.413     0.304     0.405     0.009     0.366    -0.267     0.421     0.273     0.497 1
     3.000     2.000     3.000     3.000     2.000     2.000     1.000     1.000     2.000     2.000     0.000     1.000     0.000     2.000     0.000     1.000     0.000     1.000     2.000     1.000     1.000     0.000     1.000     0.000     5.000     3.000     1.204     0.716     0.514     0.787     0.312    -0.595     0.405    -0.962     0.427    -0.149     0.418    -1.115     0.300 1
     3.000     2.000     3.000     3.000     1.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     2.000     2.000     2.000     0.000     3.000     2.000     1.000     0.000     2.000     1.000     5.000     3.000     1.000     0.837     0.566    -1.231     0.336    -1.957     0.545     1.371     0.500     0.998     0.434    -0.818     0.272 1
     2.000     2.000     2.000     3.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     2.000     2.000     2.000     1.000     2.000     2.000     2.000     0.000     1.000     0.000     5.000     3.000     1.000    -0.082     0.307    -0.412     0.372    -0.458     0.396     1.240     0.446     0.176     0.408    -0.681     0.292 1
     3.000     2.000     3.000     3.000     2.000     2.000     2.000     2.000     2.000     0.000     1.000     3.000     0.000     3.000     2.000     2.000     2.000     0.000     3.000     3.000     2.000     2.000     1.000     0.000     5.000     4.000     1.000     1.098     0.690     1.148     0.487     0.154     0.420     1.320     0.478     1.425     0.517    -0.645     0.298 1
     1.000     0.000     1.000     1.000     2.000     2.000     1.000     2.000     2.000     2.000     2.000     1.000     1.000     2.000     2.000     2.000     2.000     2.000     1.000     1.000     3.000     1.000     2.000     2.000     5.000     3.000     1.204    -1.228     0.321     0.939     0.378     0.446     0.392     1.125     0.410    -1.240     0.406     1.414     0.358 1
     1.000     0.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     3.000     1.000     1.000     3.000     3.000     2.000     2.000     2.000     1.000     3.000     3.000     2.000     0.000     2.000     1.000     3.000     4.000     0.963    -0.786     0.302     1.200     0.508     0.753     0.417     1.176     0.425     0.815     0.431     0.128     0.507 1
     1.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     2.000     1.000     0.000     0.000     1.000     0.000     2.000     1.000     1.000     2.000     0.000     2.000     1.000     5.000     2.000     1.000    -1.314     0.323    -0.302     0.409    -0.554     0.406    -1.088     0.462    -1.149     0.407     0.297     0.494 1
     3.000     2.000     3.000     3.000     1.000     0.000     1.000     1.000     1.000     1.000     0.000     2.000     2.000     2.000     2.000     2.000     2.000     1.000     2.000     2.000     3.000     2.000     2.000     1.000     5.000     3.000     1.088     0.759     0.532    -0.646     0.280    -0.298     0.389     1.312     0.474     0.007     0.410     1.021     0.300 1
     3.000     2.000     3.000     3.000     2.000     2.000     2.000     2.000     2.000     0.000     1.000     2.000     2.000     2.000     2.000     1.000     2.000     0.000     3.000     3.000     0.000     1.000     1.000     1.000     5.000     4.000     1.204     1.120     0.699     1.100     0.465     0.002     0.408     1.026     0.378     1.568     0.544    -1.420     0.257 1
     3.000     2.000     3.000     1.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     2.000     2.000     1.000     1.000     1.000     1.000     1.000     3.000     1.000     2.000     1.000     2.000     0.000     5.000     3.000     1.000     0.160     0.352    -0.935     0.237    -0.712     0.406     0.010     0.365     0.250     0.406    -0.397     0.347 1
     3.000     2.000     3.000     3.000     2.000     1.000     2.000     2.000     1.000     2.000     0.000     1.000     0.000     2.000     1.000     2.000     1.000     1.000     2.000     1.000     3.000     1.000     2.000     1.000     5.000     3.000     1.204     0.684     0.502     0.265     0.288    -0.545     0.403     0.219     0.375    -0.377     0.418     0.998     0.297 1
     3.000     2.000     3.000     3.000     2.000     2.000     2.000     2.000     2.000     0.000     2.000     1.000     2.000     1.000     1.000     1.000     0.000     1.000     3.000     2.000     2.000     2.000     2.000     1.000     5.000     2.000     1.204     0.773     0.538     1.243     0.524     0.188     0.390    -0.395     0.320     0.461     0.411     0.313     0.492 1
     3.000     2.000     3.000     3.000     1.000     2.000     0.000     0.000     2.000     3.000     2.000     3.000     3.000     3.000     2.000     1.000     2.000     0.000     3.000     3.000     2.000     1.000     1.000     0.000     4.000     4.000     0.845     1.072     0.676     0.550     0.250     1.586     0.468     1.014     0.375     1.477     0.526    -0.658     0.295 1
     1.000     0.000     1.000     3.000     2.000     2.000     2.000     1.000     1.000     2.000     0.000     3.000     3.000     3.000     0.000     1.000     0.000     1.000     2.000     1.000     2.000     2.000     2.000     1.000     5.000     2.000     1.152    -1.010     0.317     0.464     0.247     0.415     0.396    -1.074     0.458    -0.384     0.420     0.489     0.433 1
     3.000     2.000     2.000     3.000     2.000         *     1.000     0.000     0.000     1.000     0.000     2.000     1.000     1.000     2.000     2.000     2.000     0.000     3.000     3.000     1.000     0.000     1.000     0.000     3.000     2.000     0.963     0.288     0.354    -0.942     0.277    -0.710     0.396     1.309     0.472     1.548     0.540    -1.241     0.306 1
     2.000     0.000     1.000     1.000     1.000     1.000     1.000     2.000     1.000     1.000     1.000     3.000     1.000     2.000     0.000     1.000     1.000     1.000     2.000     2.000     2.000     0.000     2.000     1.000     5.000     3.000     1.204    -0.958     0.302    -0.159     0.425     0.142     0.405    -0.559     0.352     0.016     0.413     0.146     0.507 1
     3.000     2.000     2.000     3.000     0.000     1.000     1.000     2.000     1.000     1.000     1.000     3.000     3.000     2.000     1.000     2.000     1.000     1.000     1.000     1.000     2.000     2.000     2.000     1.000     4.000     2.000     1.039     0.179     0.343    -0.407     0.367     0.424     0.407     0.181     0.374    -0.734     0.416     0.480     0.436 1
     3.000     0.000     1.000     3.000     2.000     1.000     0.000     2.000     1.000     0.000     2.000     3.000     2.000     2.000     2.000     2.000     2.000     2.000     0.000     1.000     3.000     2.000     3.000     2.000     4.000     1.000     0.984    -0.471     0.304    -0.019     0.382     0.607     0.398     1.173     0.424    -1.694     0.415     2.031     0.490 1
     3.000     2.000     3.000     3.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     3.000     1.000         *     2.000     2.000     2.000     1.000     2.000         *     2.000     1.000     2.000     0.000     3.000     4.000     0.879     0.870     0.581    -0.240     0.421     0.153     0.438     1.291     0.466     0.062     0.484    -0.335     0.364 1
     3.000     2.000     3.000     3.000     2.000     2.000     1.000     2.000     1.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     3.000     2.000     2.000     1.000     1.000     0.000     5.000     3.000     1.204     0.792     0.545     0.350     0.264    -0.921     0.416     0.031     0.367     0.590     0.411    -0.681     0.291 1
     2.000     0.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     0.000     2.000     3.000     2.000     1.000     2.000     2.000     2.000     1.000     2.000     1.000     3.000     0.000     2.000     1.000     5.000     4.000     0.955    -0.575     0.292     1.257     0.529     0.517     0.396     1.172     0.424    -0.404     0.418     1.029     0.300 1
     1.000     2.000     3.000     3.000     1.000     2.000     1.000     2.000     2.000     2.000     1.000     0.000     1.000     2.000     0.000     2.000     1.000     1.000     2.000     2.000     2.000     2.000     2.000     1.000     5.000     2.000     1.000    -0.145     0.316     0.707     0.285    -0.189     0.405    -0.359     0.336    -0.005     0.412     0.376     0.473 1
     3.000     2.000     3.000     3.000     1.000     1.000     1.000     2.000     1.000     0.000     1.000     2.000     0.000     2.000     2.000     2.000     2.000     1.000     1.000     1.000     2.000     1.000     2.000     1.000     3.000     3.000     0.927     0.778     0.541    -0.157     0.425    -0.368     0.411     1.280     0.461    -0.688     0.417     0.299     0.492 1
     2.000     1.000     2.000     2.000     1.000     1.000     1.000     2.000     1.000     2.000     1.000     3.000     2.000     2.000     0.000     1.000     0.000     1.000     1.000     1.000     1.000     2.000     1.000     1.000     5.000     3.000     1.000    -0.476     0.288    -0.127     0.421     0.377     0.407    -1.048     0.450    -0.634     0.413    -0.771     0.270 1
     3.000     2.000     3.000     3.000     2.000     1.000     1.000     2.000     2.000     0.000     0.000     3.000     3.000     2.000     0.000     2.000     1.000     0.000     3.000     3.000     2.000     2.000     1.000     1.000     5.000     2.000     1.000     0.826     0.560     0.599     0.260    -0.054     0.396    -0.309     0.334     1.326     0.499    -0.399     0.353 1
     3.000     2.000     3.000     3.000     2.000     2.000     1.000     1.000     2.000     3.000     2.000     4.000     1.000     3.000     1.000     1.000     1.000     1.000     3.000     2.000     2.000     2.000     2.000     1.000     5.000     3.000     1.064     0.834     0.564     0.947     0.380     1.597     0.463     0.003     0.365     0.492     0.411     0.408     0.463 1
     1.000     0.000     0.000     0.000     1.000     2.000     1.000     2.000     1.000     1.000     2.000     3.000     3.000     3.000     1.000     1.000     1.000     1.000     2.000     1.000     2.000     2.000     2.000     2.000     4.000     1.000     1.084    -1.724     0.340     0.302     0.272     1.150     0.429    -0.106     0.356    -0.421     0.418     0.904     0.294 1
     2.000     1.000     2.000     2.000     2.000     0.000     0.000     1.000     1.000     2.000     1.000     2.000     2.000     2.000     0.000     0.000     0.000     1.000     2.000     2.000     2.000     1.000     2.000     1.000     3.000     2.000     0.879    -0.497     0.288    -0.612     0.283     0.211     0.404    -1.362     0.553     0.015     0.413     0.228     0.502 1
     1.000     0.000     1.000     2.000     1.000     1.000     0.000     2.000     1.000     2.000     1.000     3.000     3.000     2.000     0.000     1.000     1.000     1.000     2.000     1.000     2.000     0.000     2.000     1.000     4.000     1.000     0.984    -1.137     0.318    -0.394     0.375     0.559     0.410    -0.574     0.354    -0.325     0.421     0.241     0.503 1
     3.000     0.000     1.000     3.000     2.000     1.000     2.000     2.000     1.000     3.000     2.000     2.000     1.000     3.000     0.000     1.000     0.000     2.000     1.000     1.000         *     1.000         *         *     4.000     3.000     0.965    -0.499     0.304     0.327     0.273     0.985     0.417    -1.066     0.455    -1.158     0.413     0.708     0.778 1
     0.000         *     0.000     0.000     2.000     2.000     2.000     2.000     2.000     3.000     2.000     4.000     3.000     3.000     0.000     1.000     0.000     1.000     0.000     0.000     3.000     1.000     2.000     2.000     5.000     2.000     1.000    -2.220     0.430     1.621     0.637     2.201     0.557    -1.254     0.515    -1.798     0.426     1.580     0.397 1
     1.000     1.000     0.000     0.000     1.000     0.000     1.000     2.000     1.000     0.000     1.000     3.000     3.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     2.000     0.000     2.000     1.000     3.000     3.000     0.865    -1.476     0.309    -0.611     0.289     0.052     0.410    -0.587     0.355    -0.782     0.417     0.284     0.496 1
     3.000     2.000     3.000     3.000     2.000     1.000     0.000     0.000     2.000     1.000     1.000     1.000     0.000     2.000     0.000     2.000     1.000     1.000     2.000     1.000     3.000     0.000     2.000     1.000     5.000     3.000     1.000     0.655     0.491     0.437     0.238    -0.265     0.403    -0.329     0.335    -0.385     0.418     0.965     0.294 1
         *         *         *         *     1.000     2.000     2.000     1.000     2.000     2.000     1.000         *     3.000         *     1.000     1.000     0.000     0.000     3.000     3.000     2.000     2.000     2.000     1.000     5.000     2.000     1.204     0.236     0.925     0.830     0.325     0.768     0.489    -0.405     0.321     1.203     0.484     0.237     0.509 1
     2.000     2.000     3.000     3.000     1.000     1.000     2.000     2.000     1.000     2.000     2.000     3.000     1.000     3.000     0.000     0.000     0.000     1.000     3.000     2.000     2.000     1.000     1.000     0.000     4.000     2.000     0.984     0.130     0.329     0.141     0.328     0.946     0.417    -1.329     0.542     0.570     0.411    -0.622     0.299 1
     2.000     0.000     1.000     1.000     0.000     1.000     0.000     2.000     0.000     0.000     1.000     3.000     2.000     2.000     0.000     1.000     0.000     0.000     2.000     2.000     2.000     1.000     2.000     1.000     3.000     3.000     0.879    -0.983     0.302    -1.077     0.275     0.055     0.410    -1.027     0.444     0.355     0.399     0.159     0.505 1
     3.000     2.000     3.000     3.000     0.000     1.000     1.000     0.000     1.000     2.000     2.000     1.000     2.000     3.000     0.000     2.000     1.000     1.000     2.000     1.000     2.000     1.000     2.000     1.000     3.000     3.000     0.879     0.670     0.497    -0.512     0.328     0.668     0.405    -0.332     0.335    -0.260     0.421     0.281     0.496 1
     3.000     2.000     3.000     3.000     2.000     2.000     2.000     2.000     2.000     1.000     2.000     4.000     3.000     3.000     2.000     2.000     2.000     1.000     2.000     2.000     2.000     0.000     2.000     1.000     5.000     3.000     1.000     0.995     0.641     1.467     0.594     1.566     0.466     1.254     0.452     0.094     0.413     0.262     0.502 1
     3.000     1.000     2.000     3.000     0.000     0.000     0.000     1.000     0.000     3.000     2.000     4.000     3.000     3.000     1.000     2.000     1.000     2.000     0.000     1.000     3.000     1.000     3.000     2.000     4.000     1.000     0.984    -0.123     0.307    -1.288     0.358     1.814     0.500     0.153     0.374    -1.640     0.412     1.900     0.463 1
     3.000     2.000     2.000     3.000     0.000     0.000     1.000     2.000     1.000     1.000     0.000     2.000     2.000     1.000     0.000     0.000     1.000     0.000     3.000     3.000     3.000     2.000     2.000     1.000     4.000     3.000     0.800     0.161     0.342    -0.756     0.258    -0.431     0.390    -0.665     0.361     1.096     0.462     0.947     0.293 1
     3.000     2.000     3.000     2.000     2.000     2.000     2.000     2.000     2.000     1.000     2.000     3.000     1.000     3.000     1.000     2.000     1.000     2.000     3.000     2.000     1.000     2.000     1.000     1.000     5.000     2.000     1.064     0.418     0.392     1.274     0.534     0.858     0.412     0.176     0.374     0.171     0.384    -0.790     0.271 1
     2.000     2.000     2.000     3.000     2.000     2.000     1.000     2.000     1.000     1.000     1.000     3.000     1.000     3.000     1.000     2.000     2.000     2.000     1.000     1.000     2.000     1.000     2.000     1.000     5.000     3.000     1.204    -0.121     0.306     0.413     0.254     0.407     0.410     0.599     0.367    -1.095     0.406     0.467     0.439 1
     3.000     2.000     3.000     3.000     2.000     2.000     2.000     2.000     2.000         *         *         *         *         *     1.000     2.000     2.000     1.000     2.000     1.000     2.000     1.000     2.000     1.000     4.000     2.000     1.039     0.848     0.571     1.324     0.569     0.630     0.894     0.642     0.366    -0.284     0.421     0.361     0.481 1
     1.000     2.000     3.000     3.000     2.000     2.000     2.000     0.000     2.000     3.000     2.000     4.000     3.000     3.000     1.000     0.000     1.000     1.000     1.000     0.000     1.000     2.000     1.000     0.000     4.000     5.000     0.812    -0.108     0.317     1.155     0.486     1.948     0.518    -0.261     0.341    -0.966     0.407    -0.884     0.280 1
     3.000     2.000     3.000     3.000     2.000     2.000     1.000     1.000     2.000     2.000     2.000     3.000     3.000     2.000     0.000     0.000     0.000     1.000     1.000     1.000     2.000     0.000     2.000     1.000     5.000     4.000     1.204     0.642     0.488     0.939     0.376     1.128     0.418    -1.337     0.546    -0.750     0.417     0.333     0.486 1
     1.000     2.000     3.000     3.000     2.000     0.000     1.000     2.000     0.000     0.000     0.000     1.000     0.000     0.000     1.000     2.000     1.000     1.000     2.000     0.000     2.000     0.000     2.000     1.000     4.000     3.000     0.812    -0.177     0.314    -0.970     0.258    -1.502     0.473     0.192     0.374    -0.674     0.407     0.068     0.500 1
         *         *         *         *     1.000     1.000     0.000     0.000     1.000     0.000     1.000     1.000     2.000     3.000     0.000     1.000     0.000     0.000     2.000     1.000     1.000     1.000     1.000     0.000     5.000     2.000     1.024    -0.177     0.925    -0.569     0.310    -0.124     0.412    -0.996     0.439     0.206     0.400    -1.081     0.297 1
     2.000     1.000     2.000     2.000     1.000     1.000     1.000     2.000     1.000     2.000     0.000     2.000     2.000     2.000     1.000     1.000     1.000     1.000     2.000     2.000     2.000     1.000     1.000     1.000     5.000     3.000     1.000    -0.449     0.288    -0.201     0.426    -0.203     0.391    -0.032     0.362     0.098     0.410    -0.344     0.366 1
     0.000     2.000     0.000     3.000     1.000     1.000     1.000     1.000     0.000     1.000         *     0.000     0.000     2.000     0.000     1.000     0.000     1.000     0.000     0.000     2.000     0.000     2.000     1.000     5.000     2.000     1.000    -1.285     0.296    -0.906     0.250    -0.949     0.477    -1.081     0.460    -1.608     0.417     0.317     0.490 1
     3.000     2.000     3.000     3.000     0.000     0.000     1.000     0.000     0.000     0.000     1.000     1.000     2.000     1.000     2.000     2.000     2.000     1.000     3.000     2.000     2.000     0.000     1.000     1.000     5.000     4.000     1.088     0.827     0.561    -1.433     0.425    -0.554     0.403     1.337     0.485     0.642     0.413    -0.511     0.326 1
         *         *         *     0.000     2.000     1.000     1.000     0.000     1.000     0.000     0.000     1.000         *         *     0.000     1.000     1.000     2.000     1.000     0.000     2.000     2.000     2.000     1.000     3.000     2.000     0.927    -1.706     0.655    -0.115     0.413    -0.995     0.499    -0.600     0.357    -1.549     0.413     0.558     0.407 1
     3.000     2.000     3.000     3.000     2.000     2.000     2.000     2.000     2.000     3.000     2.000     4.000     1.000     3.000     1.000     2.000     2.000     1.000     3.000     3.000     3.000     2.000     2.000     2.000     3.000     2.000     0.963     0.906     0.597     1.550     0.616     1.735     0.479     0.653     0.366     0.715     0.423     1.333     0.341 1
     3.000         *     3.000     3.000     2.000     1.000     1.000     0.000     1.000     3.000     2.000     3.000     3.000     3.000     2.000     1.000     2.000     2.000     3.000     2.000     2.000     1.000     2.000     0.000     5.000     4.000     1.204     0.873     0.617     0.090     0.347     1.525     0.464     0.990     0.371     0.177     0.386    -0.276     0.378 1
     3.000     2.000     3.000     3.000     1.000     2.000     2.000     1.000     1.000     2.000     1.000     2.000     3.000     3.000     1.000     2.000     1.000     1.000     2.000     1.000     2.000     1.000     2.000     1.000     5.000     3.000     1.000     0.757     0.531     0.372     0.259     0.686     0.413     0.203     0.375    -0.270     0.421     0.324     0.486 1
     2.000     0.000     1.000     2.000     2.000     1.000     1.000     0.000     1.000     1.000     1.000     4.000     3.000     1.000     2.000     2.000     1.000     0.000     3.000     3.000     2.000     2.000     2.000     0.000     5.000     2.000     1.204    -0.771     0.298    -0.050     0.396     0.493     0.403     0.723     0.317     1.307     0.495    -0.332     0.365 1
     2.000     0.000     1.000     3.000     1.000     1.000     0.000     1.000     1.000     0.000     0.000     1.000     1.000     2.000     0.000     1.000     1.000     0.000     1.000     2.000     1.000     2.000     1.000     0.000     5.000     2.000     1.204    -0.712     0.301    -0.573     0.308    -0.888     0.416    -0.541     0.351     0.056     0.382    -1.042     0.294 1
     2.000     1.000     2.000     2.000     1.000     1.000     1.000     2.000     1.000     1.000     1.000     3.000     2.000     3.000     0.000     1.000     0.000     0.000     3.000     3.000     2.000     1.000     1.000     1.000     5.000     2.000     1.088    -0.448     0.288    -0.146     0.424     0.502     0.411    -0.997     0.435     1.288     0.492    -0.426     0.346 1
     3.000     1.000     3.000     3.000     2.000     2.000     2.000     0.000     2.000     0.000     0.000     1.000     0.000     1.000     1.000     1.000     0.000     0.000     3.000     3.000     2.000     1.000     2.000     1.000     5.000     3.000     1.204     0.245     0.348     0.867     0.346    -1.018     0.430    -0.391     0.320     1.204     0.481    -0.039     0.479 1
     3.000     2.000     3.000     3.000     1.000     1.000     0.000     1.000     1.000     2.000     1.000     3.000     3.000     3.000     2.000     2.000     2.000     0.000     3.000     3.000     3.000     2.000     2.000     1.000     5.000     5.000     1.000     0.880     0.585    -0.422     0.363     0.873     0.418     1.328     0.481     1.197     0.477     0.983     0.297 1
     3.000     2.000     3.000     3.000     1.000     1.000     1.000     1.000     1.000     1.000     2.000     3.000     3.000     3.000     2.000     2.000     2.000     1.000     3.000     2.000     1.000     2.000     0.000     0.000     5.000     4.000     0.915     1.015     0.649    -0.194     0.424     1.012     0.424     1.293     0.467     0.745     0.417    -1.282     0.303 1
     2.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     3.000     1.000     2.000     2.000     2.000     1.000     1.000     0.000     1.000     2.000     1.000     2.000     2.000     1.000     0.000     4.000     3.000     1.039    -0.254     0.297     1.227     0.518     0.516     0.403    -0.445     0.318    -0.235     0.418    -0.505     0.319 1
     3.000     2.000     3.000     3.000     1.000     0.000     1.000     1.000     0.000     2.000     0.000     1.000         *     3.000     1.000     1.000     1.000     1.000     1.000     1.000     2.000     2.000     0.000     1.000     5.000     3.000     1.088     0.668     0.496    -1.115     0.295    -0.401     0.422     0.015     0.366    -0.588     0.413    -0.602     0.300 1
     3.000     2.000     3.000     3.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     1.000     2.000     1.000     0.000     0.000     0.000     1.000     2.000     1.000     2.000     0.000     2.000     1.000     5.000     3.000     1.000     0.670     0.498     1.323     0.550     0.455     0.392    -1.312     0.537    -0.318     0.422     0.217     0.506 1
     3.000     2.000     0.000     3.000     2.000     0.000     1.000     2.000     1.000     0.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     0.000     3.000     3.000     2.000     0.000     1.000     1.000     5.000     3.000     1.000    -0.394     0.305    -0.531     0.306    -1.432     0.466    -0.958     0.425     1.277     0.489    -0.562     0.315 1
     2.000     1.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000     2.000         *     3.000         *         *     0.000     0.000     0.000     2.000     0.000     0.000     2.000     0.000     2.000     1.000     4.000     2.000     1.084    -0.501     0.288     1.434     0.588     0.958     0.588    -1.517     0.606    -2.008     0.460     0.554     0.408 1
     3.000     2.000     2.000     2.000     2.000     0.000     0.000     1.000     0.000     2.000     0.000     1.000     0.000     1.000     1.000     1.000     1.000     0.000     3.000     2.000     0.000     0.000     0.000     0.000     2.000     3.000     0.814     0.034     0.321    -1.148     0.300    -1.000     0.417     0.014     0.366     1.117     0.445    -2.003     0.381 1
     3.000     2.000     3.000     3.000     1.000     2.000     2.000     2.000     1.000     3.000     2.000     3.000     3.000     3.000     2.000     2.000     2.000     2.000     2.000     0.000     3.000     1.000     2.000     1.000     3.000     4.000     0.674     0.803     0.550     0.457     0.248     1.640     0.473     1.235     0.445    -1.045     0.390     1.117     0.310 1
     3.000     2.000     2.000     2.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     2.000     1.000     0.000     0.000     0.000     1.000     1.000     1.000     2.000     1.000     0.000     1.000     5.000     2.000     1.204    -0.074     0.315    -1.750     0.526    -0.589     0.404    -1.313     0.536    -0.625     0.413    -0.653     0.292 1
     1.000     0.000     1.000     2.000     2.000     2.000     2.000     2.000     2.000     0.000     0.000     3.000     3.000     2.000     0.000     1.000     0.000     1.000     2.000     2.000     2.000     1.000     2.000     1.000     5.000     2.000     1.024    -1.126     0.318     1.155     0.490    -0.009     0.397    -1.078     0.459    -0.052     0.413     0.326     0.486 1
